1.549504e-02	7.665431e-03
5.627710e-02	3.761051e-03
7.284427e-02	2.971838e-03
9.115916e-02	7.596340e-04
1.094814e-01	2.498260e-04
1.277920e-01	7.122640e-04
1.461856e-01	2.786840e-04
1.644294e-01	7.196380e-04
2.127519e-01	1.716350e-04
2.412019e-01	7.381340e-04
3.097340e-01	4.892160e-04
3.480145e-01	7.438500e-04
3.764204e-01	5.098600e-04
4.147601e-01	7.406720e-04
4.431918e-01	6.070330e-04
5.116142e-01	7.387240e-04
5.499984e-01	7.278630e-04
5.683425e-01	7.399310e-04
5.865968e-01	7.050870e-04
6.150132e-01	7.411380e-04
6.431912e-01	6.303700e-04
6.815869e-01	7.534270e-04
7.501881e-01	7.473800e-04
7.784872e-01	7.423540e-04
8.469923e-01	7.202180e-04
8.752540e-01	7.140010e-04
8.934486e-01	8.115400e-04
9.116987e-01	8.708140e-04
9.500933e-01	1.058935e-03
9.784271e-01	1.097284e-03
1.016808e+00	1.099133e-03
1.045214e+00	1.040555e-03
1.083553e+00	1.138293e-03
1.120111e+00	1.142124e-03
1.133738e+00	1.160994e-03
1.204102e+00	1.165744e-03
1.234387e+00	1.094456e-03
1.274595e+00	1.227211e-03
1.304899e+00	1.180474e-03
1.375453e+00	3.763100e-05
1.405656e+00	1.886040e-04
1.436158e+00	6.423800e-04
1.476148e+00	7.983370e-04
1.506348e+00	9.832990e-04
1.536568e+00	1.065765e-03
1.576875e+00	1.207473e-03
1.607067e+00	1.162687e-03
1.637318e+00	1.137256e-03
1.667658e+00	1.202097e-03
1.707911e+00	1.225094e-03
1.728125e+00	1.200785e-03
1.838921e+00	1.370300e-04
1.859068e+00	4.797210e-04
1.909406e+00	6.341430e-04
1.939645e+00	7.973960e-04
1.969929e+00	1.394844e-03
2.010212e+00	1.243951e-03
2.040448e+00	1.216795e-03
2.070706e+00	1.181834e-03
2.100896e+00	1.240322e-03
2.141253e+00	1.192551e-03
2.171469e+00	1.290010e-03
2.201707e+00	1.239091e-03
2.272179e+00	9.071300e-05
2.302469e+00	4.935430e-04
2.342705e+00	5.035190e-04
2.372993e+00	8.388300e-04
2.403283e+00	1.274925e-03
2.447143e+00	1.173933e-03
2.475864e+00	1.459488e-03
2.506024e+00	1.105083e-03
2.576481e+00	1.876090e-04
2.606721e+00	4.709820e-04
2.636904e+00	5.562320e-04
2.677255e+00	8.823500e-04
2.707538e+00	1.013977e-03
2.737792e+00	9.502030e-04
2.767989e+00	1.089611e-03
2.798091e+00	1.070799e-03
2.838505e+00	9.656410e-04
2.868684e+00	9.991600e-04
2.908837e+00	8.826250e-04
2.939099e+00	8.928360e-04
2.969354e+00	1.444842e-03
3.039621e+00	8.761710e-04
3.069855e+00	4.879900e-05
3.110176e+00	3.733080e-04
3.140427e+00	6.046710e-04
3.171446e+00	9.471200e-04
3.201256e+00	9.157920e-04
3.241353e+00	8.879790e-04
3.271620e+00	8.857120e-04
3.301786e+00	9.178560e-04
3.342265e+00	8.590720e-04
3.372612e+00	8.563230e-04
3.402722e+00	1.470900e-05
3.442888e+00	1.726600e-05
3.473181e+00	1.445100e-04
3.503418e+00	9.839020e-04
3.573858e+00	1.027953e-03
3.604225e+00	1.081376e-03
3.634594e+00	9.597930e-04
3.674717e+00	9.176390e-04
3.704806e+00	8.476320e-04
3.734843e+00	8.707660e-04
3.775064e+00	8.484340e-04
3.805514e+00	8.146650e-04
3.815682e+00	8.730580e-04
3.876113e+00	8.878060e-04
3.906375e+00	1.505400e-05
3.936647e+00	2.492660e-04
3.976998e+00	6.827510e-04
4.007263e+00	7.802710e-04
4.037447e+00	1.012368e-03
4.067757e+00	1.012239e-03
4.108110e+00	9.063110e-04
4.138369e+00	9.084240e-04
4.168546e+00	1.670600e-05
4.269286e+00	2.035810e-04
4.309476e+00	3.638140e-04
4.369765e+00	6.062960e-04
4.410003e+00	8.380710e-04
4.440250e+00	8.777980e-04
4.510708e+00	8.279690e-04
4.540958e+00	1.055070e-03
4.551120e+00	9.185700e-04
4.571329e+00	9.902440e-04
4.601491e+00	9.683640e-04
4.641816e+00	9.130040e-04
4.772507e+00	7.532600e-05
4.802734e+00	2.697830e-04
4.843033e+00	5.763010e-04
4.853194e+00	7.709860e-04
4.873385e+00	8.750060e-04
4.903636e+00	8.785030e-04
4.943969e+00	9.968120e-04
4.974280e+00	3.838571e-03
5.034759e+00	5.045586e-03
5.075196e+00	6.189073e-03
5.105505e+00	6.926975e-03
5.205958e+00	6.637655e-03
5.236414e+00	6.343858e-03
5.276751e+00	6.853336e-03
5.317172e+00	6.896618e-03
5.367564e+00	8.250052e-03
5.428053e+00	8.092105e-03
5.508686e+00	7.255310e-03
5.569149e+00	8.208272e-03
5.639698e+00	8.483310e-03
5.710143e+00	8.357696e-03
5.740622e+00	8.920441e-03
5.841092e+00	8.369968e-03
5.851465e+00	8.624192e-03
5.871673e+00	9.036973e-03
5.901859e+00	9.681867e-03
5.942090e+00	8.275898e-03
5.972427e+00	8.991557e-03
6.002582e+00	9.315461e-03
6.042907e+00	9.092272e-03
6.073129e+00	8.544350e-03
6.143647e+00	8.951967e-03
6.155140e+00	7.932820e-03
6.173957e+00	9.398203e-03
6.204217e+00	8.448009e-03
6.244332e+00	7.884153e-03
6.274716e+00	8.298025e-03
6.304979e+00	8.451478e-03
